restaurant_id,date,drinks_payment,food_payment,other_payment,service_charges,delivery_charges,tax_charges,creditcard_tip,sales_id
43,2024-08-10,759.24,1778.56,333.57,104.57,77.96,244.3,1.56,15553
43,2024-08-11,692.78,1550.02,302.89,74.13,106.3,218.11,5.65,15554
43,2024-08-12,749.31,1692.76,266.76,82.92,105.04,231.72,3.2,15555
43,2024-08-13,776.7,1701.84,350.13,85.84,111.16,242.07,5.29,15556
43,2024-08-14,771.62,1859.06,324.85,87.83,119.91,253.05,9.86,15557
43,2024-08-15,777.34,1755.61,308.32,71.82,140.47,244.29,1.66,15558
43,2024-08-16,627.64,1814.17,275.99,92.79,86.23,231.74,3.77,15559
43,2024-08-17,851.73,1406.66,270.96,70.75,111.46,216.95,2.1,15560
43,2024-08-18,755.51,1692.01,300.79,65.21,144.45,236.66,3.64,15561
43,2024-08-19,825.07,1520.95,281.82,63.88,135.05,226.15,9.24,15562
43,2024-08-20,955.55,1418.28,339.47,66.88,137.62,233.43,4.81,15563
43,2024-08-21,828.68,1669.34,307.95,79.97,120.67,240.52,0.53,15564
43,2024-08-22,836.24,1527.2,304.84,102.56,61.72,226.62,5.81,15565
43,2024-08-23,728.5,1710.2,273.07,99.04,73.1,230.7,7.05,15566
43,2024-08-24,823.5,1869.67,331.87,74.08,154.37,260.26,9.67,15567
43,2024-08-25,845.79,1553.79,321.18,62.77,146.57,234.4,0.03,15568
43,2024-08-26,798.42,1791.35,325.48,85.75999999999999,120.0,249.66,4.91,15569
43,2024-08-27,816.08,1517.01,347.26,78.27,111.48,229.6,0.29,15570
43,2024-08-28,867.74,1749.08,268.31,87.95,112.63,246.88,2.16,15571
43,2024-08-29,783.35,1753.16,285.49,109.19,63.86,239.62,3.27,15572
43,2024-08-30,705.57,1622.28,256.81,76.53,105.41,221.31,5.54,15573
43,2024-08-31,915.32,1681.65,259.43,98.5,88.6,243.48,4.26,15574
43,2024-09-01,822.07,1743.74,279.69,90.99000000000001,102.56,243.14,8.28,15575
43,2024-09-02,862.11,1695.82,314.67,107.76,71.77,244.19,4.4,15576
43,2024-09-03,837.32,1614.59,336.55,91.53999999999999,95.74,238.09,6.39,15577
43,2024-09-04,842.06,1497.55,236.14,84.7,88.22,219.88,3.29,15578
43,2024-09-05,686.83,1778.52,378.35,63.03,158.33,245.21,2.09,15579
43,2024-09-06,809.72,1689.81,312.7,84.5,112.2,240.71,6.09,15580
43,2024-09-07,814.67,1876.64,279.12,79.98,137.1,255.02,2.75,15581
43,2024-09-08,813.32,1479.16,329.38,79.15,103.94,224.37,3.35,15582
43,2024-09-09,778.11,1695.26,292.73,110.49,55.63,234.57,6.34,15583
43,2024-09-10,818.0699999999999,1726.73,299.16,73.98,136.44,244.35,2.82,15584
43,2024-09-11,795.5,1618.33,284.84,83.14,103.58,230.82,9.91,15585
43,2024-09-12,838.39,1703.43,319.06,100.18,85.71,243.7,3.48,15586
43,2024-09-13,855.82,1657.34,293.47,101.43,77.78,238.84,8.71,15587
43,2024-09-14,708.49,1862.26,309.01,86.26,115.48,246.53,6.14,15588
43,2024-09-15,876.85,1426.28,274.63,79.41,98.91,220.5,6.01,15589
43,2024-09-16,772.87,1654.48,295.57,93.58,85.14,232.14,8.53,15590
43,2024-09-17,900.84,1394.1,266.45,69.41,117.31,219.85,2.71,15591
43,2024-09-18,768.9399999999999,1462.11,297.52,64.51,123.81,217.32,6.17,15592
43,2024-09-19,839.04,1715.67,322.0,81.29,125.1,246.64,4.58,15593
43,2024-09-20,768.74,1704.28,272.25,49.25,176.02,237.63,0.69,15594
43,2024-09-21,862.03,1623.99,313.37,69.85,140.28,240.75,4.66,15595
43,2024-09-22,815.08,1554.61,254.99,90.74,80.99000000000001,223.7,8.38,15596
43,2024-09-23,713.09,1693.17,317.44,103.94,64.5,231.37,1.78,15597
43,2024-09-24,781.48,1662.2,362.19,105.49,69.6,238.45,9.75,15598
43,2024-09-25,735.83,1775.36,283.67,65.35,148.8,240.74,7.35,15599
43,2024-09-26,797.19,1742.6,338.83,99.75,88.37,245.35,7.08,15600
43,2024-09-27,789.5,1589.01,307.41,69.38,129.84,230.81,6.27,15601
43,2024-09-28,846.0,1660.37,235.25,86.51,101.17,234.34,3.55,15602
43,2024-09-29,852.93,1647.85,271.72,73.78,129.71,238.09,4.83,15603
43,2024-09-30,875.89,1757.94,323.11,88.49,118.78,253.15,7.2,15604
43,2024-10-01,946.52,1632.53,351.56,96.23,100.7,250.18,2.36,15605
43,2024-10-02,947.32,1808.66,354.98,84.11,142.89,267.05,4.56,15606
43,2024-10-03,852.8299999999999,1536.2,328.67,75.17999999999999,121.4,233.14,3.62,15607
43,2024-10-04,836.43,1496.81,282.09,73.17999999999999,115.18,224.32,0.4,15608
43,2024-10-05,938.37,1651.07,215.97,66.19,148.19,241.58,2.58,15609
43,2024-10-06,770.9,1534.37,253.93,62.21,131.52,220.26,3.26,15610
43,2024-10-07,863.83,1698.4,333.9,111.54,66.52000000000001,245.92,8.0,15611
43,2024-10-08,728.68,1347.52,291.76,77.34,82.13,202.23,6.21,15612
43,2024-10-09,813.85,1365.21,251.34,73.01,96.95,208.06,3.36,15613
43,2024-10-10,805.75,1631.12,252.3,77.8,113.31,230.42,5.63,15614
43,2024-10-11,736.53,1439.89,264.01,67.27,109.48,209.37,3.8,15615
43,2024-10-12,751.42,1683.45,286.15,79.16,113.8,233.12,6.39,15616
43,2024-10-13,821.02,1619.35,274.79,80.12,111.24,232.53,2.8,15617
43,2024-10-14,758.12,1389.06,270.76,75.26,91.25,206.78,9.02,15618
43,2024-10-15,887.32,1865.4,292.87,88.29,128.02,260.96,1.79,15619
43,2024-10-16,892.11,1667.45,260.35,77.78,126.42,241.93,9.46,15620
43,2024-10-17,850.74,1381.84,259.31,68.49,112.23,213.81,3.36,15621
43,2024-10-18,763.19,1663.63,202.67,69.64,123.69,225.82,7.33,15622
43,2024-10-19,882.71,1667.56,265.5,59.23,163.09,243.08,4.0,15623
43,2024-10-20,685.23,1572.32,294.38,78.77,97.65,218.25,3.77,15624
43,2024-10-21,727.34,1656.7,298.58,90.38,87.51,228.85,7.42,15625
43,2024-10-22,793.89,1797.41,295.42,84.07000000000001,120.52,247.27,7.36,15626
43,2024-10-23,854.06,1724.18,269.34,81.42999999999999,121.88,244.05,4.61,15627
43,2024-10-24,898.91,1574.8,323.26,98.08,83.54,238.26,5.12,15628
43,2024-10-25,812.82,1335.2,294.84,64.29,115.72,209.83,5.93,15629
43,2024-10-26,791.28,1575.58,236.34,67.28,125.75,223.71,2.89,15630
43,2024-10-27,743.25,1616.42,296.21,65.65,134.28,228.51,1.87,15631
43,2024-10-28,861.45,1681.76,340.38,66.34,155.68,248.44,2.16,15632
43,2024-10-29,844.93,1374.0,292.26,72.99,105.2,215.14,0.27,15633
43,2024-10-30,782.91,1656.34,319.33,90.37,95.12,235.52,2.01,15634
43,2024-10-31,741.73,1732.82,292.01,78.83,119.03,237.12,0.1,15635
43,2024-11-01,779.62,1520.11,318.06,87.19,87.42,223.41,6.29,15636
43,2024-11-02,838.09,1669.57,291.4,91.62,96.65,238.98,2.32,15637
43,2024-11-03,765.8199999999999,1860.66,334.99,88.62,118.93,253.52,6.16,15638
43,2024-11-04,860.58,1749.54,320.63,83.29,126.51,251.28,0.24,15639
43,2024-11-05,693.38,1651.9,271.79,91.36,79.0,223.0,6.19,15640
43,2024-11-06,913.5,1479.89,305.78,106.76,56.4,229.01,2.46,15641
43,2024-11-07,878.99,1805.42,315.98,86.32,127.38,257.15,0.71,15642
43,2024-11-08,760.8,1596.28,278.56,70.79,122.03,226.3,7.56,15643
43,2024-11-09,727.29,1550.39,348.98,54.28,154.13,226.79,2.06,15644
43,2024-11-10,848.44,1801.16,274.9,83.64,125.17,250.65,0.99,15645
43,2024-11-11,902.0500000000001,1595.31,304.84,92.46000000000001,95.31,239.2,1.26,15646
43,2024-11-12,778.87,1686.53,273.23,83.56,106.78,234.32,2.92,15647
43,2024-11-13,869.64,1438.31,329.65,65.48,132.82,226.88,5.85,15648
43,2024-11-14,812.05,1588.64,304.58,61.89,146.72,233.12,7.94,15649
43,2024-11-15,742.87,1739.45,274.45,92.28999999999999,91.14,235.2,4.26,15650
43,2024-11-16,654.08,1508.07,294.18,75.06,95.49,210.14,8.34,15651
43,2024-11-17,737.78,1576.83,281.99,82.83,94.0,221.87,8.27,15652
43,2024-11-18,900.71,1430.23,345.16,95.04,77.52,227.88,4.37,15653
43,2024-11-19,704.04,1480.1,246.75,43.52,156.02,210.44,7.66,15654
43,2024-11-20,856.6899999999999,1623.18,294.78,95.98,85.5,236.46,0.72,15655
43,2024-11-21,817.74,1607.9,313.86,67.82000000000001,138.31,235.62,7.76,15656
43,2024-11-22,884.64,1715.68,256.88,85.64,114.44,244.58,3.5,15657
43,2024-11-23,841.5699999999999,1824.86,339.16,60.66,179.28,259.66,4.01,15658
43,2024-11-24,767.04,1820.87,321.68,87.35,116.29,249.05,0.04,15659
43,2024-11-25,816.9399999999999,1600.9,281.94,79.66,110.66,231.2,2.24,15660
43,2024-11-26,731.81,1690.31,326.96,79.16,116.57,235.61,9.35,15661
43,2024-11-27,840.02,1587.63,305.26,55.03,163.27,236.1,0.63,15662
43,2024-11-28,711.03,1571.19,270.19,89.96,75.31,217.42,2.29,15663
43,2024-11-29,877.74,1481.5,315.57,69.03,129.39,229.86,1.9,15664
43,2024-11-30,914.54,1606.62,315.79,56.8,170.09,245.11,5.43,15665
43,2024-12-01,736.18,1770.73,324.24,78.34,126.44,242.85,1.76,15666
43,2024-12-02,797.38,1615.98,348.53,67.58,141.02,237.64,4.34,15667
43,2024-12-03,891.74,1591.46,298.67,80.67,116.83,238.36,5.26,15668
43,2024-12-04,879.59,1645.25,322.18,109.2,66.33,241.79,8.88,15669
43,2024-12-05,873.55,1662.71,321.35,87.92,109.92,244.44,8.65,15670
43,2024-12-06,927.48,1581.51,299.18,80.44,119.99,240.67,2.78,15671
43,2024-12-07,880.11,1334.59,234.39,88.91,67.11,208.39,1.33,15672
43,2024-12-08,826.86,1482.8,195.37,85.9,78.75,213.6,4.72,15673
43,2024-12-09,822.03,1683.74,328.17,80.37,122.67,242.97,4.85,15674
43,2024-12-10,825.9399999999999,1579.32,314.56,68.6,134.79,233.84,4.13,15675
43,2024-12-11,825.75,1667.79,295.92,62.45,154.08,240.47,3.9,15676
43,2024-12-12,809.63,1812.04,367.45,84.48,129.94,256.3,6.73,15677
43,2024-12-13,842.4,1369.28,273.4,63.40000000000001,121.69,213.62,5.05,15678
43,2024-12-14,710.9,1634.96,328.03,90.75,85.88,228.06,0.31,15679
43,2024-12-15,835.62,1578.29,276.13,97.74,73.53,228.87,2.65,15680
43,2024-12-16,817.44,1672.52,271.19,82.5,111.05,236.38,0.4,15681
43,2024-12-17,925.8,1552.32,282.58,86.69,102.7,236.01,7.61,15682
43,2024-12-18,859.97,1505.08,350.42,83.23,105.13,232.29,1.61,15683
43,2024-12-19,710.97,1613.03,347.67,66.33,134.52,229.83,3.54,15684
43,2024-12-20,770.28,1854.97,298.22,103.66,85.0,248.94,9.44,15685
43,2024-12-21,727.15,1488.46,315.3,80.37,92.35,216.28,6.32,15686
43,2024-12-22,764.4,1476.71,314.2,66.82,121.89,219.52,3.17,15687
43,2024-12-23,920.61,1584.5,323.7,100.43,82.00999999999999,240.89,4.89,15688
43,2024-12-24,922.36,2038.64,338.3,132.78,64.38,279.72,3.11,15689
43,2024-12-25,806.1899999999999,1922.87,308.83,100.71,102.41,259.26,6.59,15690
43,2024-12-26,851.16,1394.88,323.7,73.67,109.66,220.26,3.81,15691
43,2024-12-27,785.09,1462.72,311.68,73.87,108.27,219.37,3.71,15692
43,2024-12-28,730.52,1347.7,321.67,67.53,104.92,205.81,5.35,15693
43,2024-12-29,801.48,1803.37,306.24,102.13,86.86,247.98,9.08,15694
43,2024-12-30,804.5,1597.95,301.25,79.89,110.54,231.54,5.67,15695
44,2024-01-01,733.52,1772.49,312.11,74.21000000000001,133.45,242.03,1.79,15696
44,2024-01-02,757.9200000000001,1346.74,344.35,86.74,71.41,208.61,5.06,15697
44,2024-01-03,853.8199999999999,1582.03,260.11,75.06,119.49,231.23,1.74,15698
44,2024-01-04,872.61,1610.41,294.87,97.74,82.34,236.62,4.68,15699
44,2024-01-05,652.08,1610.74,310.03,76.25,104.79,220.32,2.78,15700
44,2024-01-06,789.7,1737.21,302.15,84.58,113.7,242.17,3.78,15701
44,2024-01-07,811.23,1673.67,280.74,91.60000000000001,93.47,236.08,3.91,15702
44,2024-01-08,830.4,1488.0,346.55,43.76,178.95,231.0,2.08,15703
44,2024-01-09,858.23,1644.15,312.68,94.14999999999999,93.25999999999999,240.19,8.57,15704
44,2024-01-10,860.8299999999999,1537.27,287.88,82.33,103.98,229.79,8.19,15705
44,2024-01-11,790.37,1666.84,324.41,72.82,132.52,238.93,0.78,15706
44,2024-01-12,725.37,1396.92,321.94,71.24,101.92,209.37,3.22,15707
44,2024-01-13,798.63,1777.61,348.49,97.16,98.14,249.61,7.6,15708
44,2024-01-14,822.47,1891.05,270.94,115.35,67.76,253.37,4.11,15709
44,2024-01-15,793.28,1695.55,286.65,69.24,139.12,238.71,8.29,15710
44,2024-01-16,882.04,1674.22,226.55,74.53,129.23,238.93,6.08,15711
44,2024-01-17,752.62,1827.43,286.35,100.09,86.47,244.22,6.9,15712
44,2024-01-18,755.2,1739.54,267.17,91.85,92.48,235.69,7.55,15713
44,2024-01-19,878.73,1505.22,275.44,96.03,73.85,226.34,2.4,15714
44,2024-01-20,788.76,1621.92,328.47,82.97,107.95,234.42,7.29,15715
44,2024-01-21,815.1700000000001,1634.57,338.24,93.96,90.88,237.83,8.77,15716
44,2024-01-22,843.11,1828.93,294.64,97.7,101.23,253.22,8.76,15717
44,2024-01-23,913.43,1691.28,258.55,75.47,135.39,245.93,8.82,15718
44,2024-01-24,782.47,1622.44,302.09,71.03,128.62,232.54,6.84,15719
44,2024-01-25,761.13,1926.14,307.2,96.61,106.23,255.79,1.74,15720
44,2024-01-26,922.01,1630.91,324.4,75.76,136.22,247.09,9.89,15721
44,2024-01-27,822.96,1791.9,340.04,104.34,86.76,251.68,4.3,15722
44,2024-01-28,770.08,1902.72,225.79,110.78,68.32000000000001,246.22,1.65,15723
44,2024-01-29,852.46,1591.27,308.15,76.69,121.76,236.04,6.75,15724
44,2024-01-30,883.15,1666.43,318.16,78.23,130.28,246.1,3.12,15725
44,2024-01-31,840.83,1555.13,288.47,68.02,132.37,230.79,7.86,15726
44,2024-02-01,771.97,1820.02,316.28,82.63,125.61,249.3,2.89,15727
44,2024-02-02,835.08,1575.84,292.02,90.9,88.5,230.58,6.63,15728
44,2024-02-03,754.9,1354.83,273.54,81.5,75.3,203.19,8.96,15729
44,2024-02-04,881.78,2006.79,311.41,103.18,113.66,273.33,5.39,15730
44,2024-02-05,969.57,1614.49,248.73,91.78,99.76,241.96,0.88,15731
44,2024-02-06,853.84,1702.62,259.88,87.85,105.95,240.83,1.42,15732
44,2024-02-07,782.24,1544.07,247.94,72.96000000000001,111.51,220.72,2.43,15733
44,2024-02-08,911.85,1600.52,327.24,73.2,137.55,244.04,3.01,15734
44,2024-02-09,897.25,1690.63,323.46,80.66,129.83,249.77,6.52,15735
44,2024-02-10,959.27,1735.16,321.03,111.93,77.7,256.41,4.93,15736
44,2024-02-11,717.94,1658.47,302.58,101.03,65.87,227.65,4.92,15737
44,2024-02-12,719.79,1707.99,251.43,75.83,116.3,229.69,2.18,15738
44,2024-02-13,781.8,1533.47,319.31,71.15,121.15,226.15,6.08,15739
44,2024-02-14,902.73,1466.16,311.41,88.4,91.21000000000001,228.81,8.36,15740
44,2024-02-15,827.17,1694.73,280.51,91.87,96.5,239.26,7.0,15741
44,2024-02-16,777.73,1693.0,285.03,74.73,126.17,236.54,5.2,15742
44,2024-02-17,824.07,1577.96,323.65,94.1,84.37,232.34,2.8,15743
44,2024-02-18,890.56,1862.9,299.53,100.59,104.17,260.6,6.51,15744
44,2024-02-19,827.51,1684.63,296.52,89.77,101.33,239.98,2.04,15745
44,2024-02-20,853.89,1716.65,302.52,92.06,103.19,245.48,4.48,15746
44,2024-02-21,798.06,1466.81,283.14,77.71000000000001,99.39,218.0,7.99,15747
44,2024-02-22,858.27,1610.29,304.5,71.44,134.46,238.3,4.85,15748
44,2024-02-23,690.54,1668.38,252.45,77.46,106.23,223.59,1.33,15749
44,2024-02-24,792.14,1581.96,350.03,90.5,91.4,232.46,2.76,15750
44,2024-02-25,915.57,1488.38,316.42,85.15,101.78,232.58,2.24,15751
44,2024-02-26,873.25,1530.68,341.66,72.04,130.49,235.85,0.16,15752
44,2024-02-27,836.79,1603.15,277.91,60.63,150.52,234.31,0.97,15753
44,2024-02-28,911.81,1758.6,317.11,65.47,167.84,257.68,4.71,15754
44,2024-02-29,773.32,1661.76,316.67,73.57000000000001,128.02,236.29,8.87,15755
44,2024-03-01,763.17,1652.01,285.92,80.2,109.69,231.23,6.24,15756
44,2024-03-02,747.29,1857.81,274.06,76.17,135.59,247.28,3.87,15757
44,2024-03-03,924.36,1550.67,370.79,96.26,92.04,242.73,8.9,15758
44,2024-03-04,812.61,1606.57,243.09,63.46,139.3,229.17,0.95,15759
44,2024-03-05,886.32,1581.86,294.83,80.64,115.07,236.68,0.08,15760
44,2024-03-06,951.62,1831.17,288.63,80.0,147.11,263.89,4.66,15761
44,2024-03-07,771.23,1578.31,278.26,72.39,118.02,225.46,6.45,15762
44,2024-03-08,858.68,1752.17,288.74,99.08,91.77,247.22,4.1,15763
44,2024-03-09,814.7,1674.76,326.89,99.79,82.05,239.85,2.86,15764
44,2024-03-10,839.08,1796.4,345.87,86.94,124.26,255.38,4.62,15765
44,2024-03-11,780.39,1568.26,269.59,92.57,76.6,223.0,4.33,15766
44,2024-03-12,797.1800000000001,1342.06,317.91,73.92,97.87,210.31,0.53,15767
44,2024-03-13,854.07,1690.62,290.09,65.33,152.81,244.28,8.52,15768
44,2024-03-14,883.5,1639.77,285.68,74.82,131.27,241.18,7.87,15769
44,2024-03-15,946.52,1483.2,305.1,102.2,69.06,232.47,3.05,15770
44,2024-03-16,842.69,1581.42,267.0,55.9,157.3,232.35,1.43,15771
44,2024-03-17,733.1,1726.1,305.02,70.56,135.26,237.59,2.69,15772
44,2024-03-18,827.9300000000001,1651.01,280.85,79.27,117.48,236.52,7.12,15773
44,2024-03-19,831.03,1551.17,283.03,74.2,118.18,228.63,9.41,15774
44,2024-03-20,913.54,1588.26,284.74,81.11,116.5,238.73,5.01,15775
44,2024-03-21,892.08,1450.13,272.48,56.08,149.32,225.6,3.91,15776
44,2024-03-22,731.7,1757.32,302.51,57.03,165.05,241.09,7.68,15777
44,2024-03-23,885.24,1745.26,256.2,95.8,97.11,246.37,6.91,15778
44,2024-03-24,776.43,1654.69,284.34,99.02000000000001,73.51,231.03,8.98,15779
44,2024-03-25,748.99,1777.16,303.0,99.85,83.25,240.97,8.12,15780
44,2024-03-26,932.5600000000001,1825.36,270.15,88.81,125.2,259.36,8.61,15781
44,2024-03-27,854.38,1420.48,304.72,53.54,150.87,222.72,7.5,15782
44,2024-03-28,862.88,1545.27,268.23,82.72,102.22,228.92,9.88,15783
44,2024-03-29,796.22,1521.7,313.39,103.16,56.81,223.29,0.37,15784
44,2024-03-30,1020.08,1806.18,336.58,82.23,151.85,271.75,3.22,15785
44,2024-03-31,893.48,1664.03,333.93,56.85,175.46,249.9,8.14,15786
44,2024-04-01,872.83,1672.67,301.74,66.52,151.69,245.24,2.82,15787
44,2024-04-02,760.96,1739.2,305.66,77.94,124.74,240.69,6.96,15788
44,2024-04-03,935.56,1784.79,354.91,96.84,113.82,262.87,0.25,15789
44,2024-04-04,855.46,1405.22,326.85,78.15,102.48,221.44,3.98,15790
44,2024-04-05,861.89,1766.63,346.46,84.78999999999999,127.91,255.02,9.3,15791
44,2024-04-06,731.86,1765.64,283.24,87.97,102.1,237.66,7.0,15792
44,2024-04-07,880.99,2043.49,329.24,72.62,180.14,280.52,0.78,15793
44,2024-04-08,775.89,1466.9,276.26,60.2,131.51,216.87,5.27,15794
44,2024-04-09,820.53,1919.03,262.89,105.89,88.46,255.74,7.23,15795
44,2024-04-10,849.29,1649.25,275.06,92.32000000000001,92.69,236.66,2.13,15796
44,2024-04-11,841.6,1689.4,350.92,100.84,86.52,245.54,9.22,15797
44,2024-04-12,901.82,1640.57,333.8,56.33,174.97,248.58,3.31,15798
44,2024-04-13,811.2,1834.04,307.13,89.64,115.95,252.64,8.05,15799
44,2024-04-14,783.9200000000001,1802.17,288.64,104.08,79.32,244.64,9.15,15800
44,2024-04-15,962.79,1730.3,312.39,85.51,129.52,257.65,8.19,15801
44,2024-04-16,838.65,1640.24,321.52,76.57,126.95,240.3,6.62,15802
44,2024-04-17,759.91,1652.55,350.04,109.3,57.71,234.37,1.14,15803
44,2024-04-18,951.17,1764.45,344.39,90.15,125.66,262.08,0.09,15804
44,2024-04-19,814.26,1870.79,315.4,95.75,108.56,256.35,5.23,15805
44,2024-04-20,923.01,1672.73,302.03,82.5,124.8,248.42,8.62,15806
44,2024-04-21,763.9,1800.58,343.95,103.06,84.74,247.73,9.57,15807
44,2024-04-22,702.3000000000001,1572.38,269.35,59.9,134.58,219.09,6.07,15808
44,2024-04-23,915.78,1537.53,270.39,86.99,98.41,232.72,5.3,15809
44,2024-04-24,768.72,1624.03,276.47,53.27,160.36,230.65,4.65,15810
44,2024-04-25,744.72,1906.12,334.52,86.41,125.76,255.77,9.46,15811
44,2024-04-26,877.46,1685.09,302.9,64.2,158.2,247.06,1.0,15812
44,2024-04-27,803.19,1535.22,298.96,56.92,149.94,227.55,4.0,15813
44,2024-04-28,885.69,1666.23,251.66,66.72,146.87,241.39,5.44,15814
44,2024-04-29,773.26,1446.7,282.31,64.42,121.4,215.04,4.78,15815
44,2024-04-30,841.65,1577.34,269.28,84.95,98.97,229.79,9.24,15816
44,2024-05-01,802.68,1648.26,344.28,87.06,105.42,239.03,0.36,15817
44,2024-05-02,761.8,1455.56,312.48,65.54,121.89,217.38,3.99,15818
44,2024-05-03,758.68,1723.42,412.27,89.43,110.64,247.54,8.09,15819
44,2024-05-04,774.33,1771.64,309.32,98.32,88.89,243.4,4.49,15820
44,2024-05-05,751.52,1615.31,294.44,70.66,124.83,228.56,6.26,15821
44,2024-05-06,760.36,1589.23,274.74,76.56,109.3,224.83,5.68,15822
44,2024-05-07,962.64,1611.33,340.04,48.61,194.24,252.57,4.41,15823
44,2024-05-08,822.14,1602.92,290.51,63.6,144.32,233.88,8.38,15824
44,2024-05-09,890.99,1416.64,324.13,70.36,122.48,225.96,6.19,15825
44,2024-05-10,840.8,1457.38,288.58,76.18,106.37,221.53,8.38,15826
44,2024-05-11,910.5,1833.68,256.56,96.32,107.46,256.35,4.56,15827
44,2024-05-12,775.03,1545.55,350.85,55.49,156.15,230.65,2.52,15828
44,2024-05-13,752.61,1331.37,351.62,68.2,107.18,208.87,9.82,15829
44,2024-05-14,929.46,1576.55,281.39,89.9,98.93,238.08,7.06,15830
44,2024-05-15,914.79,1651.25,266.65,106.62,70.05,240.73,3.72,15831
44,2024-05-16,736.86,1734.21,337.87,98.97,82.95,239.26,9.11,15832
44,2024-05-17,880.4300000000001,1753.75,340.62,90.21000000000001,117.04,254.61,0.33,15833
44,2024-05-18,798.32,1554.14,307.11,94.77,76.5,226.47,4.7,15834
44,2024-05-19,859.44,1868.26,324.04,93.04,119.14,261.11,9.11,15835
44,2024-05-20,758.59,1642.0,268.49,101.76,63.41,226.74,7.8,15836
44,2024-05-21,727.49,1624.01,301.24,80.13,105.04,227.01,9.59,15837
44,2024-05-22,792.62,1503.35,320.71,67.47999999999999,126.7,224.85,3.73,15838
44,2024-05-23,895.82,1735.55,255.14,77.16,134.33,247.81,9.74,15839
44,2024-05-24,959.34,1790.07,274.42,91.45,119.48,258.78,6.42,15840
44,2024-05-25,881.5,1525.15,306.28,40.39,190.51,235.5,4.48,15841
44,2024-05-26,844.12,1603.15,290.06,64.21,145.33,235.75,9.54,15842
44,2024-05-27,846.15,1779.78,277.2,71.67,146.97,249.75,4.0,15843
44,2024-05-28,700.88,1794.21,317.59,84.55,112.15,240.76,8.63,15844
44,2024-05-29,819.06,1527.98,338.33,92.43,83.71000000000001,228.92,7.19,15845
44,2024-05-30,720.58,1868.66,318.8,88.82,113.19,248.81,0.46,15846
44,2024-05-31,790.92,1798.75,298.24,93.7,101.4,246.64,4.14,15847
44,2024-06-01,775.6,1770.95,278.57,99.21,84.08,240.67,9.04,15848
44,2024-06-02,925.63,1828.11,260.74,90.07,121.33,258.08,2.87,15849
44,2024-06-03,791.5,1767.73,302.84,88.05,110.09,244.81,1.97,15850
44,2024-06-04,816.49,1889.63,310.63,91.92,117.82,258.13,4.29,15851
44,2024-06-05,786.19,1426.85,305.9,82.62,86.61,215.06,0.16,15852
44,2024-06-06,745.3,1352.72,327.47,85.62,71.26,206.6,8.16,15853
44,2024-06-07,914.54,2030.05,254.67,97.85,124.23,273.69,4.6,15854
44,2024-06-08,877.04,1650.62,294.82,87.09,108.06,241.41,0.38,15855
44,2024-06-09,844.44,1834.88,280.29,96.33,103.33,252.72,6.42,15856
44,2024-06-10,728.37,1767.67,370.13,79.56,127.53,245.88,5.69,15857
44,2024-06-11,862.89,1626.76,327.05,57.18,167.31,243.3,0.04,15858
44,2024-06-12,756.57,1599.59,315.38,79.63,107.9,228.74,4.58,15859
44,2024-06-13,787.99,1572.03,303.95,66.8,132.79,229.07,2.66,15860
44,2024-06-14,830.56,1443.57,324.28,95.65,68.54,220.99,9.68,15861
44,2024-06-15,980.86,1624.84,301.87,90.51,109.75,248.61,6.44,15862
44,2024-06-16,880.26,1588.44,314.14,91.94,94.45,237.53,6.31,15863
44,2024-06-17,794.99,1583.88,291.37,78.93,109.21,228.69,9.88,15864
44,2024-06-18,924.76,1826.29,289.95,94.32,115.5,260.07,9.1,15865
44,2024-06-19,734.84,1677.99,331.31,96.42,81.57,233.77,9.83,15866
44,2024-06-20,719.14,1635.69,307.99,88.7,88.88,227.24,7.38,15867
44,2024-06-21,846.46,1539.96,275.43,67.32,131.6,228.88,6.9,15868
44,2024-06-22,785.27,1630.38,304.94,73.12,125.82,233.57,3.03,15869
44,2024-06-23,793.6800000000001,1624.06,311.37,84.05,104.84,233.45,6.09,15870
44,2024-06-24,707.28,1626.29,283.24,84.33,93.05,223.53,5.53,15871
44,2024-06-25,731.36,1485.05,245.6,69.78999999999999,106.62,211.09,8.08,15872
44,2024-06-26,853.37,1648.27,283.24,72.7,133.11,239.24,2.99,15873
44,2024-06-27,770.64,1542.94,338.05,79.26,106.59,227.01,9.03,15874
44,2024-06-28,833.08,1746.43,268.95,72.19,140.47,244.9,3.49,15875
44,2024-06-29,848.82,1418.15,336.62,85.51,89.39,222.28,3.91,15876
44,2024-06-30,687.64,1465.87,329.69,54.38,139.53,214.18,7.9,15877
44,2024-07-01,799.47,1599.54,299.71,95.1,79.75,229.88,4.58,15878
44,2024-07-02,786.91,1483.97,291.18,51.39,153.44,221.38,2.29,15879
44,2024-07-03,807.03,1383.65,268.07,63.93,118.01,211.28,0.26,15880
44,2024-07-04,836.52,1551.88,320.29,75.05,120.75,232.35,4.45,15881
44,2024-07-05,811.35,1471.37,281.02,64.98,126.41,220.41,6.68,15882
44,2024-07-06,935.8100000000001,1652.17,297.03,95.75999999999999,96.97,246.2,0.29,15883
44,2024-07-07,798.96,1631.54,296.83,98.3,76.13,232.14,4.67,15884
44,2024-07-08,839.88,1813.56,260.68,91.39,108.62,249.12,5.51,15885
44,2024-07-09,871.74,1848.45,290.74,92.8,115.51,257.51,7.39,15886
